str,str_label,dstr,dstr_label,rgn,rgn_label,area,area_label,chnl,chnl_label,comp,comp_label,clia,clia_label,cliz,cliz_label,stra,stra_label,alta,alta_label,bdst,bdst_label,alt1,alt1_label,clu1,clu1_label,alt2,alt2_label,clu2,clu2_label,alt3,alt3_label,clu3,clu3_label,alt4,alt4_label,clu4,clu4_label,alt5,alt5_label,clu5,clu5_label,alt6,alt6_label,clu6,clu6_label,alt7,alt7_label,clu7,clu7_label,alt8,alt8_label,clu8,clu8_label,alt9,alt9_label,clu9,clu9_label,altb,altb_label,club,club_label,altc,altc_label,cluc,cluc_label
297,宜宾温州商贸城店,1151,宜宾市,101,成都区域,15,西南大区,1,自营店,1,BBG,15102,西南大区中温带,102,中温带,1515102,1-2年,15,西南大区,10,商业街,102100C4,中温带个性休闲C4,100C4,个性休闲C4,102101C3,中温带职业休闲C3,101C3,职业休闲C3,102102D3,中温带少女D3,102D3,少女D3,102103D3,中温带淑女D3,103D3,淑女D3,102104C1,中温带搭配品C1,104C1,搭配品C1,102105B3,中温带化妆类B3,105B3,化妆类B3,102106B2,中温带鞋包B2,106B2,鞋包B2,102107C2,中温带发饰链C2,107C2,发饰链C2,102108C4,中温带贴身温馨C4,108C4,贴身温馨C4,102109C4,中温带浪漫居家C4,109C4,浪漫居家C4,102110C4,中温带时尚季节C4,110C4,时尚季节C4
298,武汉汉阳王家湾店,1023,武汉市,125,武汉区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414102,1-2年,14,华中大区,10,商业街,102100C3,中温带个性休闲C3,100C3,个性休闲C3,102101C4,中温带职业休闲C4,101C4,职业休闲C4,102102F3,中温带少女F3,102F3,少女F3,102103F4,中温带淑女F4,103F4,淑女F4,102104D3,中温带搭配品D3,104D3,搭配品D3,102105D2,中温带化妆类D2,105D2,化妆类D2,102106C2,中温带鞋包C2,106C2,鞋包C2,102107D2,中温带发饰链D2,107D2,发饰链D2,102108D4,中温带贴身温馨D4,108D4,贴身温馨D4,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,1.02E+09,中温带时尚季节E4,1.10E+06,时尚季节E4
299,十堰人民路店,1037,十堰市,120,鄂北区域,14,华中大区,1,自营店,1,BBG,14103,华中大区北温带,103,北温带,1414102,1-2年,14,华中大区,10,商业街,103100D3,北温带个性休闲D3,100D3,个性休闲D3,103101D2,北温带职业休闲D2,101D2,职业休闲D2,103102F3,北温带少女F3,102F3,少女F3,103103F4,北温带淑女F4,103F4,淑女F4,103104D3,北温带搭配品D3,104D3,搭配品D3,103105D3,北温带化妆类D3,105D3,化妆类D3,103106D2,北温带鞋包D2,106D2,鞋包D2,103107D2,北温带发饰链D2,107D2,发饰链D2,1.03E+09,北温带贴身温馨E4,1.08E+06,贴身温馨E4,1.03E+10,北温带浪漫居家E5,1.09E+07,浪漫居家E5,1.03E+09,北温带时尚季节E4,1.10E+06,时尚季节E4
300,昆山人民路店,1137,昆山市,117,苏南区域,13,华东大区,1,自营店,1,BBG,13102,华东大区中温带,102,中温带,1313102,1-2年,13,华东大区,10,商业街,102100D3,中温带个性休闲D3,100D3,个性休闲D3,102101C3,中温带职业休闲C3,101C3,职业休闲C3,1.02E+07,中温带少女E2,1.02E+04,少女E2,1.02E+08,中温带淑女E3,1.03E+05,淑女E3,102104C3,中温带搭配品C3,104C3,搭配品C3,102105B2,中温带化妆类B2,105B2,化妆类B2,102106C2,中温带鞋包C2,106C2,鞋包C2,102107C2,中温带发饰链C2,107C2,发饰链C2,102108D3,中温带贴身温馨D3,108D3,贴身温馨D3,102109D4,中温带浪漫居家D4,109D4,浪漫居家D4,102110D4,中温带时尚季节D4,110D4,时尚季节D4
301,咸宁通山县店,1102,咸宁市,127,鄂东区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414102,1-2年,14,华中大区,10,商业街,102100D3,中温带个性休闲D3,100D3,个性休闲D3,102101D2,中温带职业休闲D2,101D2,职业休闲D2,102102F4,中温带少女F4,102F4,少女F4,102103F4,中温带淑女F4,103F4,淑女F4,102104D3,中温带搭配品D3,104D3,搭配品D3,102105D3,中温带化妆类D3,105D3,化妆类D3,102106D3,中温带鞋包D3,106D3,鞋包D3,102107D3,中温带发饰链D3,107D3,发饰链D3,1.02E+10,中温带贴身温馨E5,1.08E+07,贴身温馨E5,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,1.02E+10,中温带时尚季节E5,1.10E+07,时尚季节E5
302,福州元洪店,1000,福州市,106,福州区域,11,华南大区,1,自营店,1,BBG,11100,华南大区热带,100,热带,1111102,1-2年,11,华南大区,12,购物中心,100100D4,热带个性休闲D4,100D4,个性休闲D4,100101D3,热带职业休闲D3,101D3,职业休闲D3,1.00E+09,热带少女E4,1.02E+06,少女E4,1.00E+08,热带淑女E3,1.03E+05,淑女E3,100104D2,热带搭配品D2,104D2,搭配品D2,100105D2,热带化妆类D2,105D2,化妆类D2,100106D2,热带鞋包D2,106D2,鞋包D2,100107D1,热带发饰链D1,107D1,发饰链D1,100108D4,热带贴身温馨D4,108D4,贴身温馨D4,100109D4,热带浪漫居家D4,109D4,浪漫居家D4,100110D5,热带时尚季节D5,110D5,时尚季节D5
303,安庆吴越街店,1020,安庆市,110,皖南区域,12,华北大区,1,自营店,1,BBG,12102,华北大区中温带,102,中温带,1212102,1-2年,12,华北大区,10,商业街,102100D4,中温带个性休闲D4,100D4,个性休闲D4,102101D3,中温带职业休闲D3,101D3,职业休闲D3,102102F3,中温带少女F3,102F3,少女F3,102103F4,中温带淑女F4,103F4,淑女F4,102104D2,中温带搭配品D2,104D2,搭配品D2,102105D2,中温带化妆类D2,105D2,化妆类D2,102106D2,中温带鞋包D2,106D2,鞋包D2,102107D1,中温带发饰链D1,107D1,发饰链D1,1.02E+10,中温带贴身温馨E5,1.08E+07,贴身温馨E5,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,1.02E+10,中温带时尚季节E5,1.10E+07,时尚季节E5
304,雅安东大街店,1152,雅安市,101,成都区域,15,西南大区,1,自营店,1,BBG,15103,西南大区北温带,103,北温带,1515102,1-2年,15,西南大区,10,商业街,103100C4,北温带个性休闲C4,100C4,个性休闲C4,103101D4,北温带职业休闲D4,101D4,职业休闲D4,1.03E+09,北温带少女E4,1.02E+06,少女E4,1.03E+09,北温带淑女E4,1.03E+06,淑女E4,103104D2,北温带搭配品D2,104D2,搭配品D2,103105D1,北温带化妆类D1,105D1,化妆类D1,103106D3,北温带鞋包D3,106D3,鞋包D3,103107D2,北温带发饰链D2,107D2,发饰链D2,103108D5,北温带贴身温馨D5,108D5,贴身温馨D5,1.03E+10,北温带浪漫居家E5,1.09E+07,浪漫居家E5,103110D5,北温带时尚季节D5,110D5,时尚季节D5
305,邯郸地一大道店,1153,邯郸市,114,河北区域,12,华北大区,1,自营店,1,BBG,12103,华北大区北温带,103,北温带,1212102,1-2年,12,华北大区,11,步行街,103100D2,北温带个性休闲D2,100D2,个性休闲D2,103101D3,北温带职业休闲D3,101D3,职业休闲D3,103102F3,北温带少女F3,102F3,少女F3,103103F3,北温带淑女F3,103F3,淑女F3,103104D1,北温带搭配品D1,104D1,搭配品D1,103105D3,北温带化妆类D3,105D3,化妆类D3,103106D2,北温带鞋包D2,106D2,鞋包D2,103107D2,北温带发饰链D2,107D2,发饰链D2,1.03E+08,北温带贴身温馨E3,1.08E+05,贴身温馨E3,1.03E+09,北温带浪漫居家E4,1.09E+06,浪漫居家E4,1.03E+09,北温带时尚季节E4,1.10E+06,时尚季节E4
306,咸阳团结路店,1154,咸阳市,124,陕晋区域,14,华中大区,1,自营店,1,BBG,14103,华中大区北温带,103,北温带,1414102,1-2年,14,华中大区,10,商业街,103100C3,北温带个性休闲C3,100C3,个性休闲C3,103101C4,北温带职业休闲C4,101C4,职业休闲C4,1.03E+08,北温带少女E3,1.02E+05,少女E3,1.03E+09,北温带淑女E4,1.03E+06,淑女E4,103104C3,北温带搭配品C3,104C3,搭配品C3,103105D3,北温带化妆类D3,105D3,化妆类D3,103106C3,北温带鞋包C3,106C3,鞋包C3,103107D3,北温带发饰链D3,107D3,发饰链D3,103108D4,北温带贴身温馨D4,108D4,贴身温馨D4,103109D5,北温带浪漫居家D5,109D5,浪漫居家D5,1.03E+10,北温带时尚季节E5,1.10E+07,时尚季节E5
307,运城解放南路店,1155,运城市,124,陕晋区域,14,华中大区,1,自营店,1,BBG,14103,华中大区北温带,103,北温带,1414102,1-2年,14,华中大区,10,商业街,103100C2,北温带个性休闲C2,100C2,个性休闲C2,103101C2,北温带职业休闲C2,101C2,职业休闲C2,1.03E+07,北温带少女E2,1.02E+04,少女E2,1.03E+07,北温带淑女E2,1.03E+04,淑女E2,103104C2,北温带搭配品C2,104C2,搭配品C2,103105C1,北温带化妆类C1,105C1,化妆类C1,103106C1,北温带鞋包C1,106C1,鞋包C1,103107C1,北温带发饰链C1,107C1,发饰链C1,103108D4,北温带贴身温馨D4,108D4,贴身温馨D4,103109D4,北温带浪漫居家D4,109D4,浪漫居家D4,1.03E+09,北温带时尚季节E4,1.10E+06,时尚季节E4
308,福清成龙步行街店,1017,福清市,106,福州区域,11,华南大区,1,自营店,1,BBG,11100,华南大区热带,100,热带,1111102,1-2年,11,华南大区,11,步行街,100100D3,热带个性休闲D3,100D3,个性休闲D3,100101D2,热带职业休闲D2,101D2,职业休闲D2,1.00E+08,热带少女E3,1.02E+05,少女E3,1.00E+09,热带淑女E4,1.03E+06,淑女E4,100104D2,热带搭配品D2,104D2,搭配品D2,100105D1,热带化妆类D1,105D1,化妆类D1,100106D1,热带鞋包D1,106D1,鞋包D1,100107D2,热带发饰链D2,107D2,发饰链D2,100108D4,热带贴身温馨D4,108D4,贴身温馨D4,100109D4,热带浪漫居家D4,109D4,浪漫居家D4,100110D4,热带时尚季节D4,110D4,时尚季节D4
309,保定裕华路华联店,1156,保定市,114,河北区域,12,华北大区,1,自营店,1,BBG,12103,华北大区北温带,103,北温带,1212102,1-2年,12,华北大区,10,商业街,103100D4,北温带个性休闲D4,100D4,个性休闲D4,103101D4,北温带职业休闲D4,101D4,职业休闲D4,103102F3,北温带少女F3,102F3,少女F3,103103F3,北温带淑女F3,103F3,淑女F3,103104D2,北温带搭配品D2,104D2,搭配品D2,103105D2,北温带化妆类D2,105D2,化妆类D2,103106D3,北温带鞋包D3,106D3,鞋包D3,103107D3,北温带发饰链D3,107D3,发饰链D3,1.03E+10,北温带贴身温馨E5,1.08E+07,贴身温馨E5,1.03E+10,北温带浪漫居家E5,1.09E+07,浪漫居家E5,1.03E+10,北温带时尚季节E5,1.10E+07,时尚季节E5
310,淮南龙湖路地下街店,1033,淮南市,109,皖北区域,12,华北大区,1,自营店,1,BBG,12102,华北大区中温带,102,中温带,1212102,1-2年,12,华北大区,11,步行街,102100D4,中温带个性休闲D4,100D4,个性休闲D4,102101D5,中温带职业休闲D5,101D5,职业休闲D5,102102F4,中温带少女F4,102F4,少女F4,102103F4,中温带淑女F4,103F4,淑女F4,102104C3,中温带搭配品C3,104C3,搭配品C3,102105D3,中温带化妆类D3,105D3,化妆类D3,102106D3,中温带鞋包D3,106D3,鞋包D3,102107C3,中温带发饰链C3,107C3,发饰链C3,1.02E+10,中温带贴身温馨E5,1.08E+07,贴身温馨E5,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,1.02E+10,中温带时尚季节E5,1.10E+07,时尚季节E5
311,黄冈红安县民主街店,1075,黄冈市,127,鄂东区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414102,1-2年,14,华中大区,12,购物中心,102100C2,中温带个性休闲C2,100C2,个性休闲C2,102101C3,中温带职业休闲C3,101C3,职业休闲C3,102102F3,中温带少女F3,102F3,少女F3,102103F4,中温带淑女F4,103F4,淑女F4,102104C1,中温带搭配品C1,104C1,搭配品C1,102105D2,中温带化妆类D2,105D2,化妆类D2,102106D3,中温带鞋包D3,106D3,鞋包D3,102107D2,中温带发饰链D2,107D2,发饰链D2,1.02E+10,中温带贴身温馨E5,1.08E+07,贴身温馨E5,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,1.02E+10,中温带时尚季节E5,1.10E+07,时尚季节E5
312,镇江大市口地下店,1008,镇江市,118,苏中区域,13,华东大区,1,自营店,1,BBG,13102,华东大区中温带,102,中温带,1313102,1-2年,13,华东大区,10,商业街,102100C3,中温带个性休闲C3,100C3,个性休闲C3,102101C4,中温带职业休闲C4,101C4,职业休闲C4,1.02E+09,中温带少女E4,1.02E+06,少女E4,1.02E+09,中温带淑女E4,1.03E+06,淑女E4,102104C3,中温带搭配品C3,104C3,搭配品C3,102105C1,中温带化妆类C1,105C1,化妆类C1,102106D3,中温带鞋包D3,106D3,鞋包D3,102107C3,中温带发饰链C3,107C3,发饰链C3,102108D4,中温带贴身温馨D4,108D4,贴身温馨D4,102109D4,中温带浪漫居家D4,109D4,浪漫居家D4,102110D4,中温带时尚季节D4,110D4,时尚季节D4
313,佛山顺德华盖步行街店,1157,佛山市,108,两广区域,11,华南大区,1,自营店,1,BBG,11100,华南大区热带,100,热带,1111102,1-2年,11,华南大区,11,步行街,100100D3,热带个性休闲D3,100D3,个性休闲D3,100101D5,热带职业休闲D5,101D5,职业休闲D5,1.00E+08,热带少女E3,1.02E+05,少女E3,1.00E+09,热带淑女E4,1.03E+06,淑女E4,100104C1,热带搭配品C1,104C1,搭配品C1,100105D2,热带化妆类D2,105D2,化妆类D2,100106C2,热带鞋包C2,106C2,鞋包C2,100107D2,热带发饰链D2,107D2,发饰链D2,1.00E+10,热带贴身温馨E5,1.08E+07,贴身温馨E5,1.00E+08,热带浪漫居家E3,1.09E+05,浪漫居家E3,1.00E+09,热带时尚季节E4,1.10E+06,时尚季节E4
314,恩施利川市龙船大道店,1158,利川市,128,鄂西区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414102,1-2年,14,华中大区,10,商业街,102100D4,中温带个性休闲D4,100D4,个性休闲D4,102101D3,中温带职业休闲D3,101D3,职业休闲D3,102102F4,中温带少女F4,102F4,少女F4,102103F3,中温带淑女F3,103F3,淑女F3,102104D3,中温带搭配品D3,104D3,搭配品D3,102105D3,中温带化妆类D3,105D3,化妆类D3,102106D3,中温带鞋包D3,106D3,鞋包D3,102107D3,中温带发饰链D3,107D3,发饰链D3,1.02E+10,中温带贴身温馨E5,1.08E+07,贴身温馨E5,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,1.02E+10,中温带时尚季节E5,1.10E+07,时尚季节E5
315,青岛李村地下步行街店,1098,青岛市,116,山东区域,13,华东大区,1,自营店,1,BBG,13103,华东大区北温带,103,北温带,1313102,1-2年,13,华东大区,10,商业街,99999999,空,99999,空,99999999,空,99999,空,103102F4,北温带少女F4,102F4,少女F4,103103F4,北温带淑女F4,103F4,淑女F4,103104D3,北温带搭配品D3,104D3,搭配品D3,103105D3,北温带化妆类D3,105D3,化妆类D3,103106D3,北温带鞋包D3,106D3,鞋包D3,103107D3,北温带发饰链D3,107D3,发饰链D3,1.03E+10,北温带贴身温馨E5,1.08E+07,贴身温馨E5,1.03E+10,北温带浪漫居家E5,1.09E+07,浪漫居家E5,1.03E+10,北温带时尚季节E5,1.10E+07,时尚季节E5
316,淄博博山区冶山路店,1116,淄博市,116,山东区域,13,华东大区,1,自营店,1,BBG,13103,华东大区北温带,103,北温带,1313102,1-2年,13,华东大区,11,步行街,103100D4,北温带个性休闲D4,100D4,个性休闲D4,103101D4,北温带职业休闲D4,101D4,职业休闲D4,103102F4,北温带少女F4,102F4,少女F4,103103F4,北温带淑女F4,103F4,淑女F4,103104D2,北温带搭配品D2,104D2,搭配品D2,103105D2,北温带化妆类D2,105D2,化妆类D2,103106D2,北温带鞋包D2,106D2,鞋包D2,103107D1,北温带发饰链D1,107D1,发饰链D1,1.03E+10,北温带贴身温馨E5,1.08E+07,贴身温馨E5,1.03E+10,北温带浪漫居家E5,1.09E+07,浪漫居家E5,1.03E+10,北温带时尚季节E5,1.10E+07,时尚季节E5
317,盐城宝龙城市广场店,1058,盐城市,118,苏中区域,13,华东大区,1,自营店,1,BBG,13103,华东大区北温带,103,北温带,1313102,1-2年,13,华东大区,12,购物中心,99999999,空,99999,空,99999999,空,99999,空,103102F4,北温带少女F4,102F4,少女F4,103103F3,北温带淑女F3,103F3,淑女F3,103104C1,北温带搭配品C1,104C1,搭配品C1,103105C1,北温带化妆类C1,105C1,化妆类C1,103106D3,北温带鞋包D3,106D3,鞋包D3,103107C1,北温带发饰链C1,107C1,发饰链C1,103108D5,北温带贴身温馨D5,108D5,贴身温馨D5,103109D5,北温带浪漫居家D5,109D5,浪漫居家D5,103110D5,北温带时尚季节D5,110D5,时尚季节D5
318,青岛李村百通大厦店,1098,青岛市,116,山东区域,13,华东大区,1,自营店,1,BBG,13103,华东大区北温带,103,北温带,1313102,1-2年,13,华东大区,10,商业街,103100C4,北温带个性休闲C4,100C4,个性休闲C4,103101C4,北温带职业休闲C4,101C4,职业休闲C4,103102D3,北温带少女D3,102D3,少女D3,1.03E+09,北温带淑女E4,1.03E+06,淑女E4,103104C3,北温带搭配品C3,104C3,搭配品C3,103105C1,北温带化妆类C1,105C1,化妆类C1,103106D3,北温带鞋包D3,106D3,鞋包D3,103107C3,北温带发饰链C3,107C3,发饰链C3,103108D5,北温带贴身温馨D5,108D5,贴身温馨D5,103109D5,北温带浪漫居家D5,109D5,浪漫居家D5,103110D4,北温带时尚季节D4,110D4,时尚季节D4
319,泸州绿地商城店,1159,泸州市,101,成都区域,15,西南大区,1,自营店,1,BBG,15102,西南大区中温带,102,中温带,1515102,1-2年,15,西南大区,11,步行街,102100C4,中温带个性休闲C4,100C4,个性休闲C4,102101D4,中温带职业休闲D4,101D4,职业休闲D4,1.02E+09,中温带少女E4,1.02E+06,少女E4,1.02E+09,中温带淑女E4,1.03E+06,淑女E4,102104D2,中温带搭配品D2,104D2,搭配品D2,102105C3,中温带化妆类C3,105C3,化妆类C3,102106C3,中温带鞋包C3,106C3,鞋包C3,102107D2,中温带发饰链D2,107D2,发饰链D2,102108D5,中温带贴身温馨D5,108D5,贴身温馨D5,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,102110D4,中温带时尚季节D4,110D4,时尚季节D4
320,沧州步行街地下商城店,1160,沧州市,114,河北区域,12,华北大区,1,自营店,1,BBG,12103,华北大区北温带,103,北温带,1212102,1-2年,12,华北大区,10,商业街,103100D3,北温带个性休闲D3,100D3,个性休闲D3,103101D4,北温带职业休闲D4,101D4,职业休闲D4,103102F4,北温带少女F4,102F4,少女F4,103103F4,北温带淑女F4,103F4,淑女F4,103104C2,北温带搭配品C2,104C2,搭配品C2,103105C2,北温带化妆类C2,105C2,化妆类C2,103106C2,北温带鞋包C2,106C2,鞋包C2,103107C2,北温带发饰链C2,107C2,发饰链C2,1.03E+10,北温带贴身温馨E5,1.08E+07,贴身温馨E5,1.03E+10,北温带浪漫居家E5,1.09E+07,浪漫居家E5,1.03E+10,北温带时尚季节E5,1.10E+07,时尚季节E5
321,福州首山路店,1000,福州市,106,福州区域,11,华南大区,1,自营店,1,BBG,11100,华南大区热带,100,热带,1111102,1-2年,11,华南大区,10,商业街,100100B3,热带个性休闲B3,100B3,个性休闲B3,100101D5,热带职业休闲D5,101D5,职业休闲D5,1.00E+09,热带少女E4,1.02E+06,少女E4,1.00E+09,热带淑女E4,1.03E+06,淑女E4,100104C2,热带搭配品C2,104C2,搭配品C2,100105C1,热带化妆类C1,105C1,化妆类C1,100106C2,热带鞋包C2,106C2,鞋包C2,100107C1,热带发饰链C1,107C1,发饰链C1,100108C4,热带贴身温馨C4,108C4,贴身温馨C4,100109D4,热带浪漫居家D4,109D4,浪漫居家D4,100110D5,热带时尚季节D5,110D5,时尚季节D5
322,达州大北街店,1106,达州市,105,渝东南区域,15,西南大区,1,自营店,1,BBG,15102,西南大区中温带,102,中温带,1515102,1-2年,15,西南大区,10,商业街,102100C4,中温带个性休闲C4,100C4,个性休闲C4,102101D4,中温带职业休闲D4,101D4,职业休闲D4,1.02E+09,中温带少女E4,1.02E+06,少女E4,1.02E+09,中温带淑女E4,1.03E+06,淑女E4,102104D2,中温带搭配品D2,104D2,搭配品D2,102105D2,中温带化妆类D2,105D2,化妆类D2,102106D3,中温带鞋包D3,106D3,鞋包D3,102107D3,中温带发饰链D3,107D3,发饰链D3,102108D5,中温带贴身温馨D5,108D5,贴身温馨D5,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,102110D4,中温带时尚季节D4,110D4,时尚季节D4
323,郑州新密市西大街店,1161,新密市,112,河南区域,12,华北大区,1,自营店,1,BBG,12103,华北大区北温带,103,北温带,1212102,1-2年,12,华北大区,10,商业街,103100D4,北温带个性休闲D4,100D4,个性休闲D4,103101D3,北温带职业休闲D3,101D3,职业休闲D3,103102F4,北温带少女F4,102F4,少女F4,103103F4,北温带淑女F4,103F4,淑女F4,103104C2,北温带搭配品C2,104C2,搭配品C2,103105D2,北温带化妆类D2,105D2,化妆类D2,103106D3,北温带鞋包D3,106D3,鞋包D3,103107C1,北温带发饰链C1,107C1,发饰链C1,1.03E+10,北温带贴身温馨E5,1.08E+07,贴身温馨E5,1.03E+10,北温带浪漫居家E5,1.09E+07,浪漫居家E5,1.03E+10,北温带时尚季节E5,1.10E+07,时尚季节E5
324,长沙宁乡县步行街店,1162,宁乡县,126,湘北区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414102,1-2年,14,华中大区,11,步行街,102100D4,中温带个性休闲D4,100D4,个性休闲D4,102101D3,中温带职业休闲D3,101D3,职业休闲D3,1.02E+08,中温带少女E3,1.02E+05,少女E3,1.02E+09,中温带淑女E4,1.03E+06,淑女E4,102104C2,中温带搭配品C2,104C2,搭配品C2,102105C2,中温带化妆类C2,105C2,化妆类C2,102106C2,中温带鞋包C2,106C2,鞋包C2,102107C2,中温带发饰链C2,107C2,发饰链C2,1.02E+09,中温带贴身温馨E4,1.08E+06,贴身温馨E4,102109D4,中温带浪漫居家D4,109D4,浪漫居家D4,102110D4,中温带时尚季节D4,110D4,时尚季节D4
